UniqueCount	AmbigCount
0	0
0	1
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	8
0	8
0	3
0	3
0	4
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	27
0	27
62	21
2	0
34	18
0	18
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
145	3
0	12
1	12
0	0
0	0
0	0
0	0
3	1
0	2
0	1
0	1
1	1
0	1
37	21
0	20
60	180
2	179
6	1
4	0
0	0
0	19
5	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	4
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	1
0	0
0	0
1	0
7	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
2	2
0	2
0	0
2	0
0	0
0	0
2	0
1	0
0	1
0	1
1	0
0	1
0	1
0	0
0	0
0	0
0	0
3	0
1	0
1	0
0	0
0	0
0	0
4	0
0	0
1	0
5	0
1	0
1	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
2	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
3	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	2
0	0
10	0
2	0
0	0
0	0
0	0
2	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8498	110
3788	50
70829	23693
0	20087
1056	13
21	19724
48	79990
131	6287
13	630
3793	2530
4302	37
238	6
15934	196
0	17
0	0
0	0
7	21
8	21
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	5
0	0
0	5
0	0
0	0
9	21
0	21
0	15
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	21
0	20
0	1
0	0
0	0
0	0
6	22
0	17
0	21
2	0
0	22
0	21
0	15
4	13
1	22
0	4
0	5
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	37
0	32
0	38
0	35
0	2
0	8
0	7
0	1
18	1
0	0
47	4
2	3
3	27
4	27
0	3
0	0
0	26
1	26
0	0
0	0
0	15
0	9
0	9
36	21
0	15
0	0
0	6
0	12
0	3
6	12
0	0
0	0
0	0
0	0
0	0
4	22
0	17
0	0
0	4
3	0
1	0
0	5
1	0
10	1
0	0
0	6
0	11
0	9
2	11
0	5
0	3
0	3
0	0
0	0
0	4
0	0
1	4
0	0
0	0
0	0
0	22
0	5
0	3
0	20
0	3
1	1
0	0
0	3
0	1
0	5
0	0
0	0
6	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
7	0
1	0
0	0
8	0
0	0
0	0
1	0
0	0
5	14
0	14
0	12
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
17	3
0	1
0	0
0	0
0	1
0	1
0	1
0	1
34	81
0	74
0	6
0	8
1	10
0	0
0	0
0	2
0	4
0	0
0	0
0	9
3	22
0	0
0	5
0	0
0	0
1	17
0	0
10	211
0	35
2	197
0	0
0	0
0	0
0	0
0	0
0	9
0	10
0	9
0	10
1	0
0	0
26	29
4	1
1	4
0	27
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	17
0	1
0	3
0	3
0	11
0	0
0	0
0	0
0	0
6	3
0	2
0	3
0	3
0	1
0	2
0	1
0	2
19	2
0	5
1	5
31	8
0	3
0	6
22	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
1	3
0	3
0	20
0	20
0	22
0	13
4	10
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	2
0	1
2	1
0	1
0	0
0	0
0	1
0	1
2	1
2	23
0	22
0	6
0	12
0	3
1	5
0	2
1	3
0	3
0	2
7	6
0	6
1	15
1	12
0	2
0	2
0	2
2	0
0	0
0	0
0	0
0	0
0	0
2	9
0	1
0	0
0	0
0	0
0	9
6	55
0	15
0	6
64	29
0	7
2	28
4	0
0	10
0	31
5	36
28	38
4	39
0	40
0	27
0	27
0	25
0	1
0	0
0	0
0	27
37	3
1	0
0	0
0	0
0	0
0	3
0	18
0	18
0	0
0	0
210	29
0	0
0	0
74	33
0	28
0	10
3	11
0	5
33	12
0	12
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
10	22
0	21
0	0
0	1
0	2
0	0
0	1
0	0
0	11
0	7
0	10
0	0
0	10
0	1
0	2
0	5
3	6
0	4
0	6
0	6
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	36
2	38
0	2
0	3
0	2
0	1
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	28
0	22
0	28
0	0
1	14
0	15
0	6
0	1
0	2
0	0
0	1
0	1
0	1
0	0
0	10
2	0
0	1
0	1
0	0
25	26
0	25
1	5
2	0
1	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
5	2
0	1
0	1
0	1
0	1
0	0
0	1
0	1
3	48
0	48
0	7
1	0
324	45
0	13
0	8
0	9
0	3
0	2
0	0
1	3
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	35
0	27
0	35
0	0
1	0
1	0
0	0
0	0
0	43
5	46
2	0
1	14
1	0
3	0
0	2
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	2
0	2
0	2
0	2
0	1
0	0
0	3
0	24
1	25
0	15
2	14
0	4
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	1
3	6
0	1
0	6
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	6
44	15
3	11
0	19
0	0
1	1
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	2
0	2
14	11
0	0
0	8
0	2
0	4
20	1
0	1
0	0
0	0
0	0
0	0
0	0
1	142
0	142
0	13
1	14
0	11
0	14
0	8
0	8
0	0
3	21
6	21
1	24
0	3
0	0
0	0
4	1
0	1
0	30
0	30
0	29
0	14
0	18
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	17
0	18
0	0
0	0
0	1
6	55
0	103
0	2
0	10
0	10
0	98
6	2
0	4
2	0
0	0
4	2
0	2
0	26
0	28
2	29
0	6
0	0
0	1
0	2
0	1
0	0
0	1
0	1
0	11
0	163
0	163
0	163
0	0
2	48
0	133
0	48
0	84
0	133
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	16
0	14
0	14
0	11
0	0
0	0
0	0
0	16
0	8
0	8
0	4
0	0
0	0
0	8
0	0
1	0
5	4
0	4
1	4
0	4
0	0
1	0
0	0
0	0
1	3
0	0
0	0
0	3
0	0
0	3
0	0
0	2
0	2
0	2
0	0
0	0
0	0
1	3
0	3
0	2
0	18
1	6
0	16
0	1
0	15
0	0
0	0
0	0
0	0
0	5
2	5
0	0
0	0
0	0
27	0
0	0
0	0
0	0
0	0
0	10
0	10
6	2
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	5
0	7
0	3
0	3
0	0
0	3
0	3
0	1
0	0
0	0
0	1
0	0
0	0
52	59
0	59
0	16
0	0
3	14
15	31
0	21
1	0
0	10
0	5
3	2
0	22
1	0
1	18
0	0
0	0
0	2
0	2
0	16
19	6
0	1
15	60
0	30
0	30
0	25
0	12
0	12
0	12
0	3
2	0
0	0
0	6
0	225
0	946
171	898
0	409
0	704
0	46
0	46
0	0
0	0
0	0
126	16
1	4
0	2
0	2
0	4
0	1
19	5
0	0
0	4
20	86
0	77
0	19
1	25
0	10
0	4
0	17
14	2
0	0
0	2
0	1
0	1
0	1
0	0
0	1
1	0
0	0
0	0
0	8
0	4
0	34
0	0
0	45
0	3
0	8
0	43
1	17
0	15
0	17
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	5
0	5
0	4
0	1
0	0
0	0
0	0
0	0
0	7
0	3
0	0
0	4
0	1
0	0
36	10
0	4
0	7
0	6
1	3
8	7
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	2
0	0
24	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
2	1
0	0
8	0
21	6
0	6
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	54
1	29
2	4
0	1
0	4
0	3
0	34
21	27
0	9
2	26
0	0
0	100
1	100
2	0
0	15
0	10
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	40
0	32
0	33
0	24
0	1
0	2
0	0
0	0
1	0
0	0
0	9
0	17
0	20
0	16
0	18
0	16
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	2
0	1
0	1
0	0
1	5
0	2
0	5
0	0
0	0
0	0
0	0
22	8
0	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
28	0
0	0
2	45
0	13
0	0
0	3
0	1
0	33
0	0
0	0
0	0
1	12
0	12
0	7
0	4
0	1
0	0
0	0
0	15
0	4
0	13
0	9
0	2
0	0
0	15
1	0
0	0
0	0
0	0
0	6
0	8
0	8
0	0
0	0
16	18
0	6
1	2
0	2
0	3
0	16
1	3
0	3
0	2
2	0
0	0
0	0
0	0
0	16
0	11
0	17
0	10
0	0
1	14
0	0
0	17
0	3
0	12
1	7
0	0
0	0
0	0
0	0
0	1
0	2
1	2
80	19
1	15
4	1
0	0
0	0
0	70
0	51
0	73
5	70
0	59
45	2
0	2
0	0
49	29
0	17
1	20
0	22
0	64
1	64
1	9
0	7
0	8
0	0
0	0
0	64
0	49
0	4
1	1
0	3
1	3
0	3
1	2
4	0
0	0
0	0
0	24
1	24
1	24
0	24
0	5
0	3
0	3
0	0
0	2
0	0
6	0
0	5
0	5
0	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	4
0	4
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	11
1	11
0	5
0	6
0	0
0	0
0	6
0	0
0	0
0	1
0	1
0	1
0	1
0	2
0	1
0	1
0	2
0	0
13	1
10	9
0	10
1	9
15	22
0	22
0	21
1	4
0	7
0	2
0	0
8	2
0	2
0	0
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	97
2	60
5	0
0	15
0	15
0	21
0	3
0	0
0	64
0	0
0	14
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	1
0	0
0	0
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	1
0	2
0	2
0	1
0	1
0	1
0	0
0	33
29	68
1	13
0	5
0	19
0	8
1	5
0	3
0	44
0	31
0	0
0	7
0	0
8	7
0	0
30	1
0	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
29	5
0	2
0	1
0	1
0	0
0	0
0	5
0	3
9	36
1	36
0	0
0	0
0	1
0	10
0	6
0	2
0	3
0	1
0	3
0	1
3	6
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	35
0	31
6	35
1	0
0	0
0	1
0	0
0	0
1	1
0	7
0	11
0	0
3	13
1	13
0	0
0	2
0	5
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	1
0	29
4	4
1	7
0	0
0	0
0	0
0	3
0	3
0	0
0	2
0	1
1	1
1	0
13	5
0	5
1	10
0	10
0	5
0	0
0	11
0	11
0	11
0	1
0	0
0	0
0	0
5	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	20
0	17
0	7
1	2
0	8
0	7
0	2
0	0
0	1
2	2
1	2
0	2
0	44
2	44
0	1
0	1
0	4
2	27
0	21
3	6
0	27
0	27
11	1
0	0
0	0
0	0
0	0
0	6
0	6
6	31
0	30
0	2
0	3
0	0
0	8
0	0
0	0
0	12
0	4
0	12
0	11
0	2
14	10
0	10
0	7
0	3
0	0
0	0
0	0
0	13
0	13
6	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
2	0
0	2
45	1
1	1
6	0
0	29
0	29
0	10
0	0
0	0
2	3
0	1
0	5
0	12
0	8
0	0
0	30
13	1
0	1
10	8
0	6
0	7
0	1
0	3
0	5
0	1
17	1
71	18
0	0
0	0
0	84
0	8
0	6
0	40
0	84
2	11
34	20
0	7
1	1
1	0
1	2
0	2
0	2
0	2
2	0
1	18
0	10
0	18
0	13
0	1
0	5
2	4
0	4
0	4
0	1
0	0
0	0
0	20
0	17
0	20
0	0
0	11
1	11
0	4
0	0
12	0
0	0
0	0
0	0
0	27
0	17
0	27
2	3
0	19
0	13
0	0
0	0
2	0
0	0
44	1
0	1
0	0
0	0
0	10
20	43
0	30
0	2
0	3
0	5
0	0
1	20
0	1
0	8
0	2
0	4
1	5
0	2
0	2
0	4
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	23
0	16
0	23
0	17
0	1
0	9
0	1
1	0
5	3
1	1
0	0
0	0
4	4
0	4
0	4
0	4
0	4
0	4
0	0
0	98
3	94
0	12
0	13
0	1
0	1
0	0
9	10
0	3
0	4
0	2
0	2
0	0
0	1
0	0
1	1
0	0
0	2
1	0
0	2
0	0
9	5
2	5
1	2
0	8
7	20
0	13
0	8
0	7
1	0
0	13
13	18
0	15
0	3
0	0
0	0
0	1
0	1
0	3
0	3
0	3
0	2
0	1
0	3
0	3
0	3
14	3
0	1
0	2
20	9
0	6
0	2
1	0
1	7
0	0
1	44
0	44
0	9
0	1
8	18
0	12
0	8
0	0
7	25
0	25
0	0
0	0
0	0
0	0
1	0
0	20
0	20
6	20
0	1
0	0
0	0
7	0
0	0
0	0
0	0
7	0
0	50
0	5
0	50
0	0
0	21
0	18
0	1
0	40
0	11
1	26
0	38
0	31
0	2
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	23
1	4
0	21
0	22
4	1
0	0
0	0
0	0
0	38
2	38
3	17
1	17
0	0
0	6
0	0
0	0
3	1
0	7
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
2	2
0	2
0	0
0	0
2	1
0	0
13	10
0	5
0	8
0	0
2	5
0	5
0	0
0	0
1	15
0	15
0	13
0	13
0	2
1	0
2	4
0	3
0	0
0	3
0	1
0	0
0	0
0	0
0	0
19	20
0	20
4	2
0	2
0	0
0	2
0	2
1	2
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
4	51
0	51
1	8
0	0
0	13
0	0
0	7
0	3
0	6
0	7
0	6
0	0
1	7
0	7
0	5
0	0
1	4
0	4
0	0
0	0
0	0
22	66
0	63
4	6
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	10
0	10
0	2
0	2
0	10
0	10
2	0
0	0
0	0
0	0
0	0
1	5
1	5
0	5
0	5
0	5
0	0
0	0
0	8
1	30
0	30
0	0
0	2
0	30
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	27
0	27
0	5
0	2
0	0
1	6
0	0
1	0
0	0
0	2
0	3
132	41
0	2
4	0
0	27
0	1
4	11
0	11
0	1
0	1
0	1
0	7
0	0
0	1
0	26
0	36
0	38
7	0
2	0
0	0
0	0
132	58
4	0
0	32
0	5
0	18
0	30
0	3
0	16
0	2
0	83
0	79
0	86
0	29
0	34
3	5
1	0
0	5
0	0
0	0
0	0
2	0
0	0
1	0
0	0
5	40
0	35
0	5
0	11
0	0
29	8
0	6
0	1
0	0
0	0
3	38
0	22
1	0
0	7
0	4
0	13
0	20
0	23
0	0
0	5
11	5
2	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
1	4
0	7
1	3
0	8
0	7
1	7
0	3
0	1
0	3
0	1
0	1
0	1
0	2
0	0
1	10
0	10
0	0
0	2
17	3
0	1
1	0
59	1
2	0
0	0
0	0
0	0
0	6
0	25
2	23
0	23
3	8
0	15
0	2
1	2
0	0
0	0
0	3
0	3
0	1
0	2
0	2
0	12
0	13
0	1
0	1
0	0
0	16
34	15
0	3
4	7
0	4
0	13
4	13
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	13
0	12
18	0
0	0
0	9
1	11
1	1
0	5
0	10
0	8
0	4
0	10
0	6
0	0
0	0
0	6
0	12
2	0
0	0
0	9
0	8
0	13
0	13
1	0
0	1
0	0
0	4
0	3
0	4
0	2
1	0
0	0
13	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	2
0	2
1	1
0	1
0	3
17	74
2	73
1	23
0	2
0	0
0	3
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
65	1
3	1
0	0
0	0
0	0
0	8
22	8
0	4
0	4
0	0
3	75
0	79
0	77
1	74
0	7
0	16
0	0
31	50
8	65
0	28
1	4
31	0
2	16
0	15
0	13
5	0
0	10
2	11
0	10
0	1
0	0
0	0
0	0
0	0
28	4
0	3
0	3
0	10
0	103
0	0
1	27
1	0
1	103
0	89
1	75
0	30
1	1
0	8
0	32
0	1
0	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	5
0	5
0	0
4	6
0	1
0	5
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	0
1	3
0	0
0	3
0	0
0	0
0	0
3	0
0	0
0	0
1	0
11	2
0	1
0	2
8	1
0	0
0	0
0	0
2	6
0	2
0	0
0	1
0	0
0	6
0	6
1	6
0	6
0	0
0	6
0	8
0	0
0	6
0	0
0	0
0	0
0	8
0	0
0	2
0	1
0	1
1	15
0	15
0	0
0	0
0	0
1	14
0	0
0	0
0	0
0	0
0	0
1	0
0	0
17	15
1	7
0	1
0	1
0	0
0	0
0	1
0	0
0	14
7	1
0	1
1	1
0	1
0	1
0	0
0	0
0	0
3	5
0	5
2	43
0	66
0	3
1	2
0	0
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
7	0
0	6
5	8
0	4
0	4
0	2
0	1
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	11
0	11
0	0
0	0
3	5
0	7
0	7
0	1
0	7
0	1
0	1
0	1
0	1
33	246
0	78
0	102
0	214
0	3
0	3
1	7
1	7
0	8
0	8
1	2
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	4
0	3
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	5
4	9
0	1
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
75	43
1	10
0	6
0	8
0	6
0	0
26	42
0	38
1	34
0	5
0	11
0	4
0	4
0	3
0	0
0	0
0	20
0	18
0	19
0	19
0	0
0	0
0	0
3	4
0	3
0	0
0	1
0	2
39	79
0	0
0	0
0	3
0	4
0	6
0	3
0	3
8	2
0	5
1	10
0	9
0	2
2	6
1	45
0	37
0	27
0	33
0	18
0	13
0	6
0	1
0	5
2	7
0	6
0	8
1	4
0	0
27	3
0	2
1	0
0	1
12	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	48
0	15
6	33
0	46
3	2
13	17
0	1
0	0
0	5
0	11
0	11
0	13
0	1
0	13
0	3
0	0
0	0
0	0
0	3
7	6
0	4
0	2
0	0
0	0
0	2
0	0
1	7
0	7
0	6
0	1
0	0
2	0
8	4
1	3
0	1
0	13
0	13
0	4
0	3
5	0
